ID,TARGET
5477,0
66572,3433938.923
79912,0
51209,3343013.078
26891,0
21486,0
131037,3824067.369
141739,0
3480,0
32612,0
4524,5100194.545
101108,0
31860,0
17512,0
21808,0
57177,0
4318,0
43242,11044105.29
30509,0
151808,0
50320,0
11061,0
53934,0
5247,0
93049,0
90571,0
72026,0
145665,6223861.527
3434,0
75169,0
141927,0
97292,0
105224,0
15267,0
131162,0
47642,0
84231,0
105822,0
12681,0
138316,0
50807,0
77570,0
105959,0
57143,0
96047,0
42985,0
123997,0
115720,0
118104,0
102738,0
97403,0
21717,0
103316,0
95263,0
67404,0
123489,0
92132,0
113645,0
142090,0
101483,0
2324,0
64880,0
68143,0
113299,0
62462,0
61453,0
91988,0
132458,0
68089,3991803.605
32966,0
101596,0
14517,0
32599,0
26737,0
145772,0
33117,0
112239,0
5143,0
146492,0
139336,0
9402,5521098.766
106885,0
30621,2150445.267
96492,0
108002,0
143348,0
64962,0
49202,0
64626,0
13317,0
125302,0
145589,0
105899,3026222.838
123106,0
68882,0
735,0
34932,0
74222,0
134803,0
118688,5518078.252
42444,0
59049,0
19716,0
53607,0
10476,1404319.874
48319,0
79025,0
62348,0
64244,0
124867,0
19532,0
63994,0
34923,0
99412,0
79393,0
147498,0
8764,0
44199,0
139061,0
106012,0
137665,0
15277,0
91454,0
136679,0
55542,0
148121,0
37700,0
20661,0
40650,0
3924,0
120833,0
145638,0
116834,0
6495,0
9013,0
36186,0
83799,1683444.634
128191,0
87297,5520431.355
144967,0
144762,0
118649,0
140967,0
103315,0
141643,6242931.024
129515,0
93883,0
35464,0
14812,0
75058,0
42697,0
71780,0
51467,0
92116,0
3388,0
94571,0
26122,0
87735,0
67287,0
13231,5518935.686
141578,0
33837,0
43806,0
134872,0
19808,0
3691,0
7835,0
24658,0
64181,0
130736,0
93476,0
103523,0
92591,0
59630,0
103003,0
58873,0
23770,5518828.578
35770,0
147312,0
46572,0
47153,0
134553,0
140878,0
130520,0
143876,4398494.372
89568,0
126388,0
45338,0
76455,0
78395,0
147117,0
129068,0
16267,0
20162,0
79773,0
93211,0
96974,0
29957,0
37225,0
124076,0
57155,0
87458,0
142841,0
23366,0
134885,0
101951,0
66953,0
120516,0
106536,2947213.533
140410,0
30118,0
73484,3154216.765
64154,0
25209,0
115140,0
55619,0
25266,0
144072,0
76001,5554067.792
51262,0
60406,5530505.16
75648,0
146253,0
2762,0
29605,0
89267,0
99255,2608885.502
83987,0
137482,0
125485,0
139785,0
81949,0
128288,0
35977,0
136641,0
132967,0
149963,0
20379,0
72865,0
92550,0
85783,0
141964,0
104190,0
48114,0
21959,0
5004,0
73684,0
89223,0
122654,0
43879,0
37074,0
124495,0
21638,4705075.61
95647,0
60254,0
133397,0
35437,0
102986,0
7537,0
64469,0
65029,0
77510,0
148066,3910984.946
34308,0
41418,0
87029,0
127060,0
133985,0
97346,0
54442,0
146904,0
121496,0
126131,0
91617,0
10565,0
84315,0
97780,0
102594,0
84026,0
26559,0
23517,0
122439,0
8533,0
131122,0
66782,0
141423,0
73294,0
125159,0
111518,0
75613,0
77296,0
75663,0
129673,0
13506,0
4266,0
129903,0
63428,0
20456,6090839.386
16722,0
80738,0
116906,0
72828,0
72490,0
126832,0
21526,0
103062,0
131350,0
112977,0
140334,0
139758,0
101924,0
61281,0
103883,0
98866,0
150971,0
772,0
35793,0
95608,0
137401,0
94227,0
60215,0
65324,0
140707,0
117686,0
86878,0
136132,0
19423,0
145530,0
18853,0
76436,6091616.922
41077,0
19115,0
111861,0
125018,0
116033,0
106592,0
103775,0
61550,0
132826,0
50163,0
108018,0
104254,0
83745,0
98243,0
56555,0
20286,0
82197,0
60040,0
59509,0
18638,0
113877,0
124038,0
47275,0
79502,0
6723,0
97525,0
52868,0
142661,0
141637,0
95310,0
101653,0
98381,0
116973,0
61120,5517860.699
140702,0
98351,0
126249,0
62980,0
51046,0
53960,0
9215,0
36135,0
8009,0
107310,0
37412,0
125618,0
29610,0
66214,0
150049,0
96644,0
7490,0
15853,0
122371,0
68558,0
112931,0
5413,0
135459,7808125.016
110767,0
100845,0
70291,0
8287,0
71054,0
6358,0
60990,0
91126,0
123386,0
33956,5519779.166
39997,0
82952,5525257.273
115291,9977683.437
53673,0
140227,0
72714,0
83109,3068459.841
122423,0
91140,0
64676,0
144447,0
92013,0
113900,0
36161,0
9861,0
62977,0
47706,0
41966,0
75903,0
61613,0
144058,0
107340,0
117250,0
149623,0
95159,0
111972,0
61366,0
149620,1868507.458
97188,0
140454,0
141124,0
34909,0
30628,0
98651,0
82935,0
138614,0
3616,0
105623,0
70178,0
114748,0
31214,0
88209,0
103029,0
1109,0
17984,0
31570,0
27005,0
106756,0
19811,0
97160,0
45708,0
34937,0
127542,889407.8636
97086,0
4581,2967185.364
136878,0
32286,0
53276,0
144882,0
133467,0
109445,0
115350,0
55240,0
72071,0
139142,0
136656,0
32211,0
66117,0
25645,0
75952,0
12219,0
126301,0
87567,0
21517,0
19786,0
142082,0
150989,0
6604,5521066.021
114973,0
95327,0
35669,0
136107,0
71521,2065769.207
30203,0
99475,0
100480,0
10241,0
56891,0
33622,0
62800,0
1229,0
110698,0
44916,0
77339,0
60751,0
43838,0
107874,0
98639,0
6636,0
17939,0
72704,0
135528,0
24176,0
124066,0
69431,0
145642,0
50690,4296756.344
147101,0
27355,0
70702,0
142099,0
70931,0
141053,0
85149,0
131072,0
17734,5590936.689
142140,0
126878,0
130187,0
88146,0
81310,0
55005,0
63891,0
141417,5519871.722
70951,0
52859,0
32418,0
62227,0
107934,0
92822,0
35304,0
128392,2588858.257
37304,0
51794,0
61206,0
29772,0
141043,0
75137,0
88077,0
23919,0
130024,0
29437,5379138.329
100953,0
63481,0
72043,0
62416,18468778.51
69100,0
21957,0
14902,3697240.986
31528,2227252.662
48035,0
121666,0
33057,0
142491,0
12626,5517991.559
90474,0
103479,0
80874,0
55481,0
37526,0
50419,0
4347,0
12059,0
99885,0
107479,0
80358,0
60323,0
10546,5570653.447
18371,0
45411,0
65313,0
80348,0
76969,0
50018,0
13023,0
52316,0
57050,0
63104,0
58433,0
73298,0
136370,0
26475,0
51843,0
13465,0
72921,0
140690,0
27590,0
63508,0
